environment,model,state_id,task_id,evaluation_seed,split,variant,method,adaptation_seed,projection_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,pose_error,selected_action,oracle_action,selected_is_null
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,6,0.0,0.9765400416917077,1.0,0.6853596282350787,0.0633080890510728,3,3,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,1,0.22071215478288175,0.44895597722961733,0.0,2.261795139926914,0.07906891518581516,1,9,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,3,0.13836259772926038,0.905809428586802,0.0,0.5460681279115334,0.08257954965331867,1,5,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,6,0.0,0.9239439637788496,1.0,0.7230806781121746,0.14767488141644744,5,5,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,1,1.0,0.31378278958502814,0.0,1.3200615915573897,0.06468487914802362,9,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,3,0.1412244470232876,0.4974882809636505,0.0,1.502037517481624,0.13205523554939533,1,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,6,0.1005509547744337,0.49488549843151114,0.0,1.818358162105974,0.18480339365867177,1,4,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,1,1.0,0.0,0.0,8.389140378606621,0.07586227759181,6,0,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,3,0.5069549095951416,0.04322208196961383,0.0,2.6633927985945887,0.10601499342452463,4,8,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,6,0.0,0.46585701670159474,1.0,1.7727857931515283,0.12162521902254056,3,3,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.08842807081509133,0.0,3.340632254616795,0.07213376025783728,0,1,1
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.8974594425317869,0.555999978420293,0.0,1.2801741432672573,0.0820670965458619,0,6,1
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.06182193572814055,0.3880011283320784,0.0,1.4518612601221634,0.1269348320147035,4,1,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,0.8564405213945522,1.0,1.4096471489844355,0.029543718284028908,1,0,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,1.0,0.22187372073916448,0.0,1.534550570198102,0.06859874161145516,9,2,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.634731079175007,1.0,1.138625241692116,0.09235053253375863,3,3,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.9857156299471648,0.204146683249665,0.0,1.2686946295072272,0.04740698770137156,8,1,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.1030047197118212,0.89711613226396,0.0,1.333008720262762,0.06257616156180153,4,6,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.6789019354624969,0.4103301639965482,0.0,1.8231938605455518,0.08742715899270963,3,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.6306193291317473,0.5208971089086275,0.0,3.5695432849177844,0.06482031877270729,4,7,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.9340162271057424,1.0,0.7282167481870081,0.06202254541680623,6,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,1.0,0.4595714768691999,0.0,1.43127999791415,0.12891363453816468,3,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.15542731492732748,0.9765664079723951,0.0,0.44881547970823865,0.2783044578992975,8,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.5832136546530722,1.0,0.9190887234853324,0.11948990160466902,4,4,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.6869493510274982,1.0,0.8416339857711158,0.11588404793863796,2,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.13194388068038235,0.9139762532414889,0.0,0.6945248203971778,0.22570617623982736,8,6,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.8456320055758538,1.0,0.8449544342956837,0.08756564404955561,2,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.38537176163888476,0.684276496648012,0.0,0.9897372219813778,0.10922519204795558,3,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,nan,1.0,nan,0.023993954783395888,7,0,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.9948289249859217,1.0,0.5960827018427025,0.03629508883539155,2,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.9440353041713597,1.0,0.9267297759887414,0.05145787825707724,2,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,nan,1.0,nan,0.06433057783791818,9,0,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.6474833555978032,0.5938229399264221,0.0,1.0111328557516261,0.04355933192748093,6,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.8159420890889245,1.0,0.5872818544238222,0.05355311720433183,3,3,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,0.8605867839625719,1.0,0.7660168769279772,0.03998647975091327,4,4,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.5674386031898767,1.0,1.0245633549038575,0.09653593409160013,6,6,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.4053854450686822,1.0,1.0437060342703228,0.14064461817758128,6,6,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,nan,1.0,nan,0.06248948595915595,9,0,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,1.0,0.36553256617839036,0.0,1.8440518021573402,0.06781232139014993,6,2,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.6655528371047318,1.0,0.9052735632550294,0.08243939044879181,3,3,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,nan,1.0,nan,0.03241027406583692,5,0,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,1.0,0.4979861563717574,0.0,1.913649037072936,0.07368534591620957,7,2,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,1.0,0.41210142283689577,0.0,1.4149146252358646,0.09867569139176681,7,2,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.12378673559056107,0.0,4.1818948302670815,0.08135344199075041,4,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.9752101723939484,1.0,0.8269462781935908,0.08400540235180161,7,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.05206520357815755,0.7420756777639549,0.0,0.8962525320139287,0.0908361642642039,7,5,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,0.8142506624072469,1.0,1.0763816472608407,0.03810284243360342,8,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.06837919317243876,0.661091144398165,0.0,1.1452190289910784,0.1562394368911625,6,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.2624200891793268,0.335338343687522,0.0,1.3531323719905686,0.29672397789609734,6,8,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,nan,1.0,nan,0.026480099331567086,5,0,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,1.0,0.17143500721860488,0.0,2.7656463318144975,0.06855584258639849,6,2,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.8808175728142316,1.0,0.5421257880447334,0.05793603846269472,3,3,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.5555555555555556,0.0,15.286860042469677,0.060094623871992735,0,6,1
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.1402584854949118,0.8696606450157908,0.0,1.4842314752512527,0.06147970905544307,2,4,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.16420548128968346,0.6400450020586523,0.0,1.5231263009061466,0.08713599303066306,2,4,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.8184373479905506,0.015621180982714781,0.0,2.2789483787357123,0.24267691960660365,6,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.10029137060733691,0.6486060004332416,0.0,0.9862677109187558,0.23001063848371656,2,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.005423206725342201,0.9626988080707898,0.0,0.5747662010382415,0.24146517903372358,7,9,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,0.9803932813908437,1.0,0.8033605086494584,0.16158324308106173,9,9,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.03292797551033872,0.831759731551,0.0,0.8156262640284724,0.08328371888848651,7,5,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.4444760584383371,0.7604228557237707,0.0,0.855726473917914,0.12153141330646514,0,5,1
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.021846463468537518,0.9882473994855886,0.0,0.6323974657190263,0.12451127618847628,7,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.42065387548188055,0.7757230310724559,0.0,0.7203425047150632,0.08367335393899902,9,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.47581655491424596,0.7530278852100539,0.0,0.8439926640539387,0.15289123294261325,0,5,1
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.6799325238708473,0.08371560794548993,0.0,1.6145949369638342,0.05888900684213466,8,1,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.9811316672157633,1.0,0.2685620200964577,0.044598287210596325,2,2,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.7644062502340037,1.0,0.7956338230032494,0.09372221985638449,2,2,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.1641015915403242,0.0,1.3485035024073786,0.04512396276281344,8,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.0,0.871076179366795,1.0,0.5165661854008713,0.051707588279067185,9,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.9345470897792265,1.0,0.5757060604076322,0.06717118700235578,9,9,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.0,0.4444444444444444,1.0,51.4429371100775,0.06299747745390444,4,0,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.13522847553569003,0.9602622514147245,0.0,1.0423366293065328,0.0718054420433797,1,2,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.967537239216118,1.0,0.48839411432204516,0.05239745774918449,3,3,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,0.43758647622549646,0.4085896459861516,0.0,2.405907526854452,0.10366374262508424,4,9,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.13836259772926038,0.905809428586802,0.0,0.5775499718109322,0.08282729161479005,1,5,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.8510396219505901,1.0,0.7277783643479362,0.15668724919568128,5,5,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.37710863965392216,0.0,1.1131057759703509,0.06074228991686357,9,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.1412244470232876,0.6580965490912984,0.0,1.3002431590141454,0.12344830474468738,1,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.1005509547744337,0.523677879224853,0.0,1.9952937537560924,0.1870895284820146,1,4,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,1,1.0,0.0,0.0,6.913505384010783,0.07080874889482762,6,0,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,3,0.5069549095951416,0.04322208196961383,0.0,2.2790507000150644,0.08898754897216223,4,8,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,14011,6,0.0,0.5336312965042687,1.0,1.490678486221787,0.10787476211155937,3,3,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,1.0,0.12230005891923493,0.0,3.5400207972454982,0.07427809737512328,0,1,1
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.8974594425317869,0.6226531506715253,0.0,1.2930838006520866,0.08243445991315965,0,6,1
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,1.0,0.35736747119776135,0.0,1.492040263840735,0.12809496044173682,3,1,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,0.9004289961869943,1.0,1.4990597873133744,0.028495492415378153,1,0,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.38918968886098565,1.0,1.456354626706143,0.06499021259279736,2,2,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.5821838793278714,1.0,1.044304844015606,0.086814979682074,3,3,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.9857156299471648,0.204146683249665,0.0,1.2630142094922898,0.04409902283361158,8,1,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.1030047197118212,0.8624568373764696,0.0,1.4099869513516654,0.06412722466339407,4,6,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.6789019354624969,0.41306374394108436,0.0,1.8584664925880332,0.08508781575834452,3,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.6306193291317473,0.3122009730527463,0.0,3.3626183433544674,0.06316393280431118,4,7,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.9443386431926651,1.0,0.662688111977481,0.06199168136524834,6,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,1.0,0.49000682779962235,0.0,1.4261489082056837,0.12223728099341054,3,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,0.9932484275310741,1.0,0.46011951931784945,0.2699672841714261,6,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.8404584781675815,1.0,0.8260428788394578,0.11114996006854364,4,4,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.01885074951463251,0.7492409408876408,0.0,0.8165541488994092,0.1128408941511954,4,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,0.9208791673409782,1.0,0.6957958505051564,0.23151983217800765,6,6,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.8718765233747691,1.0,0.7832868711571451,0.08777177901479305,2,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.38537176163888476,0.8102263468278416,0.0,0.9476780409813459,0.11258555074921994,3,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,nan,1.0,nan,0.02624629000558921,7,0,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.9864164401222083,1.0,1.0129078878581375,0.03635244358865677,2,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.9440353041713597,1.0,0.8466054959114827,0.05004822601773683,2,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,nan,1.0,nan,0.08242790240108529,9,0,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.6474833555978032,0.7692699020340779,0.0,1.1533252035685917,0.050416450292809445,6,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.8026917069812416,1.0,0.6000256166393955,0.061322941957650624,3,3,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.04667333317829818,0.8863190396997098,0.0,0.6874840075175096,0.03374516230283109,6,4,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.32628899571658077,0.7194029403190302,0.0,1.1842173304751875,0.09160561104430895,4,6,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.49616677929409586,1.0,1.0852460651792426,0.13448209965210683,6,6,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,nan,1.0,nan,0.07366926144241086,9,0,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,1.0,0.36553256617839036,0.0,1.7948707874310041,0.0674054318638819,6,2,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.6865869828512569,1.0,1.0616982992682509,0.08651226402448398,3,3,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,nan,1.0,nan,0.041818136244200124,5,0,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,1.0,0.4992821013327068,0.0,1.926717351959789,0.079999774695336,7,2,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,1.0,0.41557234180705266,0.0,1.3781255043290668,0.09585121483202245,7,2,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,1.0,0.28004697595109257,0.0,3.6262898112899844,0.08859794518523015,4,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,3,0.0,0.969189350581075,1.0,0.9867304604373991,0.09018754804982518,7,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,6,0.0,0.7828710386863422,1.0,0.8319334064279157,0.1011931887785273,5,5,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,14011,1,0.0,0.7367102186754965,1.0,1.0945755298221018,0.03867840436363705,8,8,0
