environment,model,state_id,task_id,variant,method,adaptation_seed,decoder_index,decoder_projection_seed,horizon,certificate_bound,normalized_gap,certificate_normalized_regret_q,conventional_normalized_regret,regret_bound_holds,top1_certified,top1_correct,selected_action,oracle_action
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.570987435337781,0.32628899571658077,0.32628899571658077,0.32628899571658077,True,False,False,4,6
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.956993507916411,0.32628899571658077,0.0,0.0,True,False,True,6,6
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,1.042755208922696,0.3019145847229555,0.0,0.0,True,False,True,6,6
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.1616780212419995,0.3019145847229555,0.3314622338329956,0.3314622338329956,True,False,False,8,6
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.8264380596534293,0.3019145847229555,0.0,0.0,True,False,True,6,6
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,40390.878606095255,inf,0.0,0.0,True,False,True,6,0
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,50259.83389480385,inf,0.0,0.0,True,False,True,6,0
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,53145.45026263171,inf,0.0,0.0,True,False,True,6,0
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.4004290776399997,0.14967206398860944,0.5789271149086822,0.5789271149086822,True,False,False,4,2
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.892973748566499,0.14967206398860944,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.3091344680201942,0.14967206398860944,0.6032872167889128,0.6032872167889128,True,False,False,8,2
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.6674105066367122,0.27989109651126526,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.1576705582719147,0.27989109651126526,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.0978831386141938,0.27989109651126526,1.0,1.0,True,False,False,6,3
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,24203.37666412718,inf,0.0,0.0,True,False,True,6,0
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,28010.218724798306,inf,0.0,0.0,True,False,True,8,0
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,74138.24059544204,inf,0.0,0.0,True,False,True,9,0
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.653904970360536,0.27850140655302486,0.44201480759003287,0.44201480759003287,True,False,False,5,2
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.9867406800610476,0.27850140655302486,1.0,1.0,True,False,False,7,2
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,2.107633289605905,0.27850140655302486,0.44201480759003287,0.44201480759003287,True,False,False,5,2
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.938273804357642,0.045141008814957334,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.5998270107741754,0.045141008814957334,1.0,1.0,True,False,False,7,2
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.2469319565910464,0.045141008814957334,0.36289437302384253,0.36289437302384253,True,False,False,5,2
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,5.317987254024131,0.30581859652833554,0.30581859652833554,0.30581859652833554,True,False,False,9,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,4.449985314371352,0.30581859652833554,0.7032907354635126,0.7032907354635126,True,False,False,5,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,4.37032293291973,0.30581859652833554,0.30581859652833554,0.30581859652833554,True,False,False,9,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,2.4598505053671027,0.08549327156519568,0.0,0.0,True,False,True,7,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.0906617812221893,0.08549327156519568,0.0,0.0,True,False,True,7,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.86835656922377,0.08549327156519568,0.840133628508192,0.840133628508192,True,False,False,9,7
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,2.520780654193736,0.05206520357815755,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,2.1313420813850903,0.05206520357815755,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,2.2818795904440923,0.05206520357815755,0.05206520357815755,0.05206520357815755,True,False,False,7,5
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,1.6694709105284053,0.071849549171498,0.071849549171498,0.071849549171498,True,False,False,6,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,1.794756561264647,0.071849549171498,0.7957935685153475,0.7957935685153475,True,False,False,5,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,2.518118129999661,0.071849549171498,0.0,0.0,True,False,True,8,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.2242292910146524,0.06837919317243876,0.06837919317243876,0.06837919317243876,True,False,False,6,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,2.099158294599154,0.06837919317243876,0.6926795848253594,0.6926795848253594,True,False,False,2,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.5646526437874946,0.06837919317243876,0.06837919317243876,0.06837919317243876,True,False,False,6,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,1.7180500732627073,0.056057307459408214,0.4219198098666871,0.4219198098666871,True,False,False,2,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,2.0452635509723707,0.056057307459408214,1.0,1.0,True,False,False,3,8
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.8484509506324411,0.056057307459408214,1.0,1.0,True,False,False,3,8
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,55533.61240663898,inf,0.0,0.0,True,False,True,9,0
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,40516.932710726636,inf,0.0,0.0,True,False,True,4,0
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,42387.5499328045,inf,0.0,0.0,True,False,True,0,0
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,2.1462090931943925,0.10022651401688715,0.10022651401688715,0.10022651401688715,True,False,False,5,2
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,3.2015809338635957,0.10022651401688715,0.45436799300297653,0.45436799300297653,True,False,False,1,2
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,3.7243576860549523,0.10022651401688715,0.6588348079990693,0.6588348079990693,True,False,False,8,2
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.7986445605158095,0.32957479347041385,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,0.8895262143199477,0.32957479347041385,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.0644940627645987,0.32957479347041385,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,72.07633250163651,1.0,1.0,1.0,True,False,False,0,6
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,77.37294630713271,1.0,1.0,1.0,True,False,False,4,6
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,80.65532990249872,1.0,1.0,1.0,True,False,False,8,6
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,0.7611778709066435,0.1402584854949118,0.0,0.0,True,False,True,4,4
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.0655213859748778,0.1402584854949118,0.1402584854949118,0.1402584854949118,True,False,False,2,4
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.8753025147670612,0.1402584854949118,0.0,0.0,True,False,True,4,4
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.6320067198055097,0.16420548128968346,0.0,0.0,True,False,True,4,4
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.0753465748147997,0.16420548128968346,0.0,0.0,True,False,True,4,4
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.8163569346509278,0.16420548128968346,0.0,0.0,True,False,True,4,4
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,1.8079995183958109,0.020457435985849055,0.8184373479905506,0.8184373479905506,True,False,False,6,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,1.940088786224675,0.020457435985849055,0.8184373479905506,0.8184373479905506,True,False,False,6,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,1.8650823628460806,0.020457435985849055,0.5842417127270264,0.5842417127270264,True,False,False,4,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.3867168206389633,0.00801155301203528,0.24599877825290165,0.24599877825290165,True,False,False,4,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,0.7883209363339339,0.00801155301203528,0.13340500380456333,0.13340500380456333,True,False,False,1,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.3635352382478636,0.00801155301203528,0.24599877825290165,0.24599877825290165,True,False,False,4,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,1.3059466730840117,0.005423206725342201,0.00624987304378611,0.00624987304378611,True,False,False,3,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.24200649299558,0.005423206725342201,0.01666363785413529,0.01666363785413529,True,False,False,2,9
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.3256191973610203,0.005423206725342201,0.10275826883957667,0.10275826883957667,True,False,False,4,9
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,3.313501040972156,0.010481511777836317,1.0,1.0,True,False,False,8,9
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,3.502800260708946,0.010481511777836317,0.10419362947361568,0.10419362947361568,True,False,False,5,9
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,2.696696119195813,0.010481511777836317,0.09012243500443963,0.09012243500443963,True,False,False,0,9
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.133275279670361,0.03292797551033872,0.03292797551033872,0.03292797551033872,True,False,False,7,5
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,0.45451204573131676,0.03292797551033872,0.03292797551033872,0.03292797551033872,True,False,False,7,5
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.9635831590912944,0.03292797551033872,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.6789734548975064,0.0189945493625357,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.1354915749388566,0.0189945493625357,0.39936556443856897,0.39936556443856897,True,False,False,9,5
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.1371322725543627,0.0189945493625357,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,1.6674915300852946,0.021846463468537518,0.3961841050703398,0.3961841050703398,True,False,False,9,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,1.3048603386042785,0.021846463468537518,0.19612234939085493,0.19612234939085493,True,False,False,1,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,2.539678021925604,0.021846463468537518,0.3961841050703398,0.3961841050703398,True,False,False,9,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,0.5375157445489658,0.045795884377635314,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,0.2949846626486265,0.045795884377635314,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.8199347401357134,0.045795884377635314,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.528047032286139,0.016722331142878723,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,0.8956365012143234,0.016722331142878723,0.11307668388713481,0.11307668388713481,True,False,False,7,5
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.45675910612579435,0.016722331142878723,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,3.565445239054057,0.026574968337305327,1.0,1.0,True,False,False,0,1
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,2.5909362551932884,0.026574968337305327,1.0,1.0,True,False,False,0,1
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,2.5928664254521667,0.026574968337305327,0.932744916162424,0.932744916162424,True,False,False,9,1
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.1937954539515359,0.12856031447576668,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.7681112375619876,0.12856031447576668,0.1801982673819778,0.1801982673819778,True,False,False,5,2
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.928670690821112,0.12856031447576668,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,1.4558348188103085,0.022119626255265364,0.11176022326401269,0.11176022326401269,True,False,False,4,2
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,2.490846949803356,0.022119626255265364,0.8906714811949892,0.8906714811949892,True,False,False,0,2
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.1651655629733488,0.022119626255265364,0.11176022326401269,0.11176022326401269,True,False,False,4,2
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,0.7762578691307315,0.15725227350300996,0.0,0.0,True,False,True,9,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,2.019218081118795,0.15725227350300996,0.6974113697977925,0.6974113697977925,True,False,False,1,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,1.004482442214403,0.15725227350300996,0.3905729249325504,0.3905729249325504,True,False,False,5,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,0.6038010106668239,0.3533778267573249,0.0,0.0,True,False,True,9,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,0.8337339978492108,0.3533778267573249,0.0,0.0,True,False,True,9,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.869912174353139,0.3533778267573249,0.3533778267573249,0.3533778267573249,True,False,False,7,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.7510022120911773,0.7256929271533445,0.0,0.0,True,False,True,9,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.0352197207778784,0.7256929271533445,0.842907939437964,0.842907939437964,True,False,False,4,9
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.7972632717044914,0.7256929271533445,0.0,0.0,True,False,True,9,9
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,94.43904258377378,1.0,0.0,0.0,True,False,True,8,0
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,116.68593321046635,1.0,0.0,0.0,True,False,True,9,0
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,151.6190806884266,1.0,0.0,0.0,True,False,True,8,0
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.653233006305413,0.13522847553569003,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.7603159927377783,0.13522847553569003,0.16532943752242021,0.16532943752242021,True,False,False,5,2
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,1.4062071432281609,0.13522847553569003,0.0,0.0,True,False,True,2,2
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.6172787125170305,0.16598777328898245,0.16598777328898245,0.16598777328898245,True,False,False,2,3
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.0884179935822507,0.16598777328898245,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.8512057897141785,0.16598777328898245,0.0,0.0,True,False,True,3,3
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,0.8515652490160919,0.014162641733778705,0.22071215478288175,0.22071215478288175,True,False,False,1,9
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,1.5922848425981597,0.014162641733778705,0.08395759494435326,0.08395759494435326,True,False,False,0,9
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,2.165070193732464,0.014162641733778705,0.056336870443013255,0.056336870443013255,True,False,False,5,9
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.0041388824099569,0.02265841164096627,0.0,0.0,True,False,True,5,5
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,0.5340858955265937,0.02265841164096627,0.02265841164096627,0.02265841164096627,True,False,False,2,5
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.5873251494333522,0.02265841164096627,0.13836259772926038,0.13836259772926038,True,False,False,1,5
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,0.49264441887406585,0.011334226738608197,0.011334226738608197,0.011334226738608197,True,False,False,2,5
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.0649328741285786,0.011334226738608197,0.09295638934975486,0.09295638934975486,True,False,False,7,5
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,0.6686090067424907,0.011334226738608197,0.11645392932375082,0.11645392932375082,True,False,False,1,5
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,1.0867880745902174,0.10298439972869093,0.274829989886387,0.274829989886387,True,False,False,6,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,2.60695599798231,0.10298439972869093,0.5144474869020803,0.5144474869020803,True,False,False,7,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,1.9065129544670032,0.10298439972869093,0.7609758752648195,0.7609758752648195,True,False,False,8,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,0.8799995706933015,0.1412244470232876,0.26008540625048937,0.26008540625048937,True,False,False,2,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,1.5748223545461149,0.1412244470232876,0.26008540625048937,0.26008540625048937,True,False,False,2,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,3,0.8408251778394134,0.1412244470232876,0.26008540625048937,0.26008540625048937,True,False,False,2,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,6,1.67903368673659,0.1005509547744337,0.46559384033378,0.46559384033378,True,False,False,2,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,6,1.8032222545229948,0.1005509547744337,0.46559384033378,0.46559384033378,True,False,False,2,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,6,1.7712696014191105,0.1005509547744337,0.4888760936865212,0.4888760936865212,True,False,False,3,4
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,1,7.53719298246564,1.0,1.0,1.0,True,False,False,6,0
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,1,12.395180203251355,1.0,0.0,0.0,True,False,True,8,0
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,2,13537,1,5.07586177801566,1.0,0.0,0.0,True,False,True,1,0
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,0,13501,3,1.6202400227091849,0.031059595022704112,0.0,0.0,True,False,True,8,8
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,1,13519,3,2.455332041458991,0.031059595022704112,1.0,1.0,True,False,False,6,8
