environment,model,state_id,task_id,variant,method,adaptation_seed,horizon,native_anchor
PushT,jepa_wm_pusht,12,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.054276738315820694
PushT,jepa_wm_pusht,12,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.06095310300588608
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.06407508254051208
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.08016832917928696
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.07129975408315659
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.01971251331269741
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.04199161380529404
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05265200510621071
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.022355172783136368
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.06808753311634064
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.07425481826066971
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.06196719780564308
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.14064215123653412
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.1550423800945282
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.02862486243247986
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.05940302088856697
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.06157061457633972
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.019668111577630043
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.03948517143726349
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05386873707175255
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.0308039840310812
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.04818107560276985
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05748066306114197
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.03467319905757904
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.047580037266016006
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05782126262784004
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.026686500757932663
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.05469788238406181
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.07201878726482391
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.020162200555205345
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.06540098041296005
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05910472944378853
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.03127570077776909
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.03566309064626694
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.057773392647504807
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.09023482352495193
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.050849974155426025
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.05589974671602249
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.045495640486478806
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.05530833080410957
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.04808340221643448
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.04053260013461113
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.060308102518320084
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.1102134957909584
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.0532512366771698
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.0542626716196537
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.06474270671606064
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.021539844572544098
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.04364648088812828
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.055457133799791336
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.038809891790151596
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.047820866107940674
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.0655159130692482
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.0766892284154892
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.113096222281456
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.12917017936706543
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.026974739506840706
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.0663990005850792
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.061861082911491394
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.03677705302834511
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.055171191692352295
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06452801823616028
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.051365647464990616
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.061186887323856354
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06145235151052475
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.05922042205929756
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.11367485672235489
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.12663602828979492
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.07734183222055435
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0713343545794487
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.079545758664608
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.04546528682112694
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.055932141840457916
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0628887265920639
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.06190258264541626
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.07262012362480164
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06973642110824585
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.01900341734290123
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.03653261065483093
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.04407120868563652
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.021143635734915733
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.05230281502008438
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06079120188951492
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.056810412555933
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.12126857787370682
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.13068068027496338
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.029210062697529793
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.054555635899305344
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06674914807081223
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.01910777948796749
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.035758938640356064
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.04660966247320175
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.029754837974905968
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0429656095802784
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.04899051412940025
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.03378330543637276
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.043440163135528564
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.05393749102950096
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.02622748352587223
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.049212951213121414
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.05943901091814041
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.019743118435144424
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0579652264714241
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.05107899755239487
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.030159663408994675
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.03395502641797066
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.045826613903045654
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.08882172405719757
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.048176903277635574
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.05055995285511017
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.04418965429067612
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.05132543295621872
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.04239983856678009
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.03935803845524788
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.05273487791419029
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.07289274036884308
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.04658139869570732
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.05013693496584892
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.053872279822826385
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.021039213985204697
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.038789477199316025
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.04654298722743988
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.03773711249232292
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.04280543327331543
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.05599874258041382
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0789916068315506
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.11335238069295883
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.13035543262958527
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.02655823342502117
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.06155966594815254
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.058252256363630295
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.031172361224889755
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.04525480419397354
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.05343789607286453
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.045868419110774994
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.05942118540406227
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.05683515593409538
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.05317889153957367
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.10460331290960312
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.12445104122161865
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.07600311934947968
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.06970534473657608
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.08064037561416626
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.03873618692159653
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.052485983818769455
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.06428036838769913
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.05208154767751694
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.061489857733249664
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.06147124618291855
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.015153368934988976
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.029084250330924988
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.037343211472034454
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.01634231023490429
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.04273955896496773
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.05153149366378784
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.05296257883310318
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.12560983002185822
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.14550180733203888
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.026905711740255356
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.05275300517678261
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.06908735632896423
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.01585545763373375
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.030017683282494545
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.03987020626664162
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.025947360321879387
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.03577062487602234
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.040133215487003326
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.02757003903388977
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.03650876134634018
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.04993470758199692
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.023211119696497917
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.044671788811683655
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.05487462133169174
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.01880544237792492
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.05442090332508087
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.04888409376144409
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.024475261569023132
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.02768123336136341
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.03969580680131912
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.08417781442403793
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.04456522315740585
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.04917402192950249
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.040648192167282104
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.04313576593995094
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.03523531183600426
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.03389042243361473
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.049682002514600754
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0806480124592781
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.040566496551036835
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0447150319814682
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.045893922448158264
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.018565604463219643
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.031544070690870285
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.039218492805957794
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.032720256596803665
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.035135380923748016
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.04896524176001549
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.07749586552381516
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.11065882444381714
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.12807518243789673
