environment,state_id,task_id,split,planner,method,adaptation_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,selected_action,oracle_action,true_cost_json,predicted_cost_json,true_margin_json,predicted_margin_json,physical_cost_range,best_second_gap,absolute_latent_rmse,centered_action_geometry_rmse,common_mode_rmse,native_fidelity_mse
PushT,17,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,1,0.0,nan,1.0,0.0,4,0,"[0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587]","[0.08987284715006258, 0.08964996017302874, 0.08964996017302874, 0.08964996017302874, 0.08899955582698417, 0.08996421109569512, 0.08945179340436095, 0.0893098187480824, 0.08960642523943144, 0.09074532826966211]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0002228869770338343, 0.0002228869770338343, 0.0002228869770338343, 0.0008732913230784095, -9.136394563254158e-05, 0.00042105374570163, 0.0005630284019801785, 0.00026642191063114273, -0.000872481119599533, 0.0, 0.0, 0.0006504043460445752, -0.0003142509226663759, 0.0001981667686677957, 0.00034014142494634414, 4.353493359730842e-05, -0.0010953680966333673, 0.0, 0.0006504043460445752, -0.0003142509226663759, 0.0001981667686677957, 0.00034014142494634414, 4.353493359730842e-05, -0.0010953680966333673, 0.0006504043460445752, -0.0003142509226663759, 0.0001981667686677957, 0.00034014142494634414, 4.353493359730842e-05, -0.0010953680966333673, -0.0009646552687109511, -0.0004522375773767795, -0.00031026292109823106, -0.0006068694124472668, -0.0017457724426779425, 0.0005124176913341716, 0.00065439234761272, 0.0003577858562636843, -0.0007811171739669914, 0.00014197465627854844, -0.00015463183507048728, -0.001293534865301163, -0.0002966064913490357, -0.0014355095215797115, -0.0011389030302306757]",0.0,0.0,0.5684470746118234,0.2742144292113256,0.4979342561493905,0.02862486243247986
PushT,17,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,3,0.5789271149086822,0.5754669978947097,0.0,1.0113210700848856,4,2,"[0.24173149466514587, 0.2205635905265808, 0.19687849283218384, 0.19687849283218384, 0.23992037773132324, 0.20800626277923584, 0.271226167678833, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587]","[1.8256589900200473, 1.7751850462595182, 1.7079965497725296, 1.7079965497725296, 1.6773028580690206, 1.8756508754281889, 1.7187025236017133, 1.8055591483973474, 1.7863159100825428, 1.8267415005512304]","[0.021167904138565063, 0.044853001832962036, 0.044853001832962036, 0.0018111169338226318, 0.033725231885910034, -0.029494673013687134, 0.0, 0.0, 0.0, 0.023685097694396973, 0.023685097694396973, -0.01935678720474243, 0.01255732774734497, -0.0506625771522522, -0.021167904138565063, -0.021167904138565063, -0.021167904138565063, 0.0, -0.043041884899139404, -0.011127769947052002, -0.07434767484664917, -0.044853001832962036, -0.044853001832962036, -0.044853001832962036, -0.043041884899139404, -0.011127769947052002, -0.07434767484664917, -0.044853001832962036, -0.044853001832962036, -0.044853001832962036, 0.0319141149520874, -0.031305789947509766, -0.0018111169338226318, -0.0018111169338226318, -0.0018111169338226318, -0.06321990489959717, -0.033725231885910034, -0.033725231885910034, -0.033725231885910034, 0.029494673013687134, 0.029494673013687134, 0.029494673013687134, 0.0, 0.0, 0.0]","[0.05047394376052905, 0.11766244024751771, 0.11766244024751771, 0.1483561319510267, -0.04999188540814159, 0.106956466418334, 0.020099841622699843, 0.03934307993750452, -0.001082510531183134, 0.06718849648698866, 0.06718849648698866, 0.09788218819049765, -0.10046582916867064, 0.05648252265780496, -0.030374102137829206, -0.011130863823024528, -0.051556454291712184, 0.0, 0.030693691703508996, -0.1676543256556593, -0.010705973829183701, -0.09756259862481786, -0.07831936031001319, -0.11874495077870084, 0.030693691703508996, -0.1676543256556593, -0.010705973829183701, -0.09756259862481786, -0.07831936031001319, -0.11874495077870084, -0.1983480173591683, -0.0413996655326927, -0.12825629032832686, -0.10901305201352218, -0.14943864248220984, 0.1569483518264756, 0.07009172703084143, 0.08933496534564611, 0.048909374876958456, -0.08685662479563416, -0.06761338648082948, -0.10803897694951714, 0.019243238314804678, -0.021182352153882977, -0.040425590468687655]",0.07434767484664917,0.0,0.7985950096295934,0.6387362538510397,0.47934328765680084,0.05940302088856697
PushT,17,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,6,0.0,0.7513638268287729,1.0,0.7915782060831817,3,3,"[0.24173149466514587, 0.2205635905265808, 0.14439657330513, 0.06729045510292053, 0.2431858777999878, 0.1782185137271881, 0.3427765965461731, 0.24173149466514587, 0.24173149466514587, 0.24173149466514587]","[1.4958540979507502, 1.4409532094568558, 1.3158390861707527, 1.0366835925441096, 1.287995820009069, 1.4096033189131076, 1.3379499151815017, 1.5107590451076491, 1.4586484362334882, 1.4873350445668911]","[0.021167904138565063, 0.09733492136001587, 0.17444103956222534, -0.001454383134841919, 0.06351298093795776, -0.10104510188102722, 0.0, 0.0, 0.0, 0.0761670172214508, 0.15327313542366028, -0.022622287273406982, 0.0423450767993927, -0.12221300601959229, -0.021167904138565063, -0.021167904138565063, -0.021167904138565063, 0.07710611820220947, -0.09878930449485779, -0.033821940422058105, -0.1983800232410431, -0.09733492136001587, -0.09733492136001587, -0.09733492136001587, -0.17589542269706726, -0.11092805862426758, -0.27548614144325256, -0.17444103956222534, -0.17444103956222534, -0.17444103956222534, 0.06496736407279968, -0.0995907187461853, 0.001454383134841919, 0.001454383134841919, 0.001454383134841919, -0.16455808281898499, -0.06351298093795776, -0.06351298093795776, -0.06351298093795776, 0.10104510188102722, 0.10104510188102722, 0.10104510188102722, 0.0, 0.0, 0.0]","[0.054900888493894406, 0.18001501177999746, 0.4591705054066406, 0.2078582779416811, 0.08625077903764256, 0.15790418276924845, -0.01490494715689894, 0.03720566171726203, 0.008519053383859054, 0.12511412328610305, 0.4042696169127462, 0.1529573894477867, 0.03134989054374815, 0.10300329427535404, -0.06980583565079335, -0.017695226776632378, -0.04638183511003535, 0.27915549362664316, 0.027843266161683644, -0.0937642327423549, -0.02211082901074901, -0.1949199589368964, -0.14280935006273543, -0.1714959583961384, -0.2513122274649595, -0.37291972636899806, -0.30126632263739217, -0.47407545256353956, -0.4219648436893786, -0.45065145202278156, -0.12160749890403855, -0.049954095172432655, -0.22276322509858004, -0.17065261622441907, -0.19933922455782205, 0.07165340373160589, -0.1011557261945415, -0.04904511732038053, -0.0777317256537835, -0.1728091299261474, -0.12069852105198642, -0.1493851293853894, 0.05211060887416097, 0.023424000540757994, -0.028686608333402974]",0.27548614144325256,0.07710611820220947,0.8052704074617957,0.681266361130193,0.42934435401680987,0.06157061457633972
PushT,18,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,1,0.0,nan,1.0,0.0,5,0,"[0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764, 0.18263937532901764]","[0.07899459612761049, 0.07798513660651869, 0.07798513660651869, 0.07798513660651869, 0.07832149708189703, 0.07790291895793636, 0.07867981407155242, 0.07852692867509191, 0.07898528778986451, 0.07855671715633125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.001009459521091799, 0.001009459521091799, 0.001009459521091799, 0.0006730990457134572, 0.001091677169674135, 0.0003147820560580744, 0.0004676674525185831, 9.308337745983497e-06, 0.00043787897127924025, 0.0, 0.0, -0.0003363604753783417, 8.221764858233616e-05, -0.0006946774650337245, -0.0005417920685732158, -0.0010001511833458154, -0.0005715805498125587, 0.0, -0.0003363604753783417, 8.221764858233616e-05, -0.0006946774650337245, -0.0005417920685732158, -0.0010001511833458154, -0.0005715805498125587, -0.0003363604753783417, 8.221764858233616e-05, -0.0006946774650337245, -0.0005417920685732158, -0.0010001511833458154, -0.0005715805498125587, 0.00041857812396067784, -0.00035831698965538283, -0.00020543159319487414, -0.0006637907079674737, -0.000235220074434217, -0.0007768951136160607, -0.000624009717155552, -0.0010823688319281516, -0.0006537981983948948, 0.0001528853964605087, -0.0003054737183120909, 0.00012309691522116584, -0.0004583591147725996, -2.9788481239342857e-05, 0.00042857063353325675]",0.0,0.0,0.5088814731913766,0.25067114709582944,0.4428592663263203,0.019668111577630043
PushT,18,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,3,0.44201480759003287,0.7889615842867953,0.0,0.9184922669064286,5,2,"[0.18263937532901764, 0.16039352118968964, 0.13915307819843292, 0.13915307819843292, 0.162806898355484, 0.1728641837835312, 0.18263937532901764, 0.21541999280452728, 0.18263937532901764, 0.1818808913230896]","[1.6017675968202123, 1.539236385207119, 1.5102926907243361, 1.5102926907243361, 1.590553193428086, 1.4785694153248143, 1.579430259409634, 1.5810573446594858, 1.6413135322235262, 1.5679473491464002]","[0.022245854139328003, 0.04348629713058472, 0.04348629713058472, 0.01983247697353363, 0.00977519154548645, 0.0, -0.032780617475509644, 0.0, 0.0007584840059280396, 0.021240442991256714, 0.021240442991256714, -0.0024133771657943726, -0.012470662593841553, -0.022245854139328003, -0.055026471614837646, -0.022245854139328003, -0.021487370133399963, 0.0, -0.023653820157051086, -0.03371110558509827, -0.04348629713058472, -0.07626691460609436, -0.04348629713058472, -0.04272781312465668, -0.023653820157051086, -0.03371110558509827, -0.04348629713058472, -0.07626691460609436, -0.04348629713058472, -0.04272781312465668, -0.01005728542804718, -0.01983247697353363, -0.052613094449043274, -0.01983247697353363, -0.01907399296760559, -0.00977519154548645, -0.042555809020996094, -0.00977519154548645, -0.00901670753955841, -0.032780617475509644, 0.0, 0.0007584840059280396, 0.032780617475509644, 0.03353910148143768, 0.0007584840059280396]","[0.06253121161309338, 0.09147490609587616, 0.09147490609587616, 0.011214403392126204, 0.12319818149539796, 0.022337337410578195, 0.020710252160726528, -0.03954593540331386, 0.03382024767381209, 0.028943694482782778, 0.028943694482782778, -0.05131680822096718, 0.06066696988230458, -0.04019387420251519, -0.04182095945236686, -0.10207714701640724, -0.028710963939281298, 0.0, -0.08026050270374996, 0.0317232753995218, -0.06913756868529797, -0.07076465393514964, -0.13102084149919002, -0.057654658422064076, -0.08026050270374996, 0.0317232753995218, -0.06913756868529797, -0.07076465393514964, -0.13102084149919002, -0.057654658422064076, 0.11198377810327176, 0.011122934018451991, 0.009495848768600323, -0.05076033879544006, 0.022605844281685883, -0.10086084408481977, -0.10248792933467143, -0.16274411689871182, -0.08937793382158588, -0.0016270852498516675, -0.061883272813892054, 0.011482910263233892, -0.06025618756404039, 0.01310999551308556, 0.07336618307712595]",0.07626691460609436,0.0,0.6800898982276778,0.5235529578972763,0.434067471654288,0.03948517143726349
PushT,18,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,6,1.0,0.43616200167737224,0.0,1.1251284885834885,7,2,"[0.18263937532901764, 0.16039352118968964, 0.09914795309305191, 0.10804613679647446, 0.14474497735500336, 0.17068159580230713, 0.18263937532901764, 0.29626768827438354, 0.18263937532901764, 0.1818808913230896]","[1.3180616934761653, 1.2657591383973097, 1.1639441552182153, 1.2012011043508073, 1.2594118628268844, 1.1338109670184986, 1.293410000430948, 1.07308178275216, 1.3637604595873873, 1.259792091849464]","[0.022245854139328003, 0.08349142223596573, 0.07459323853254318, 0.03789439797401428, 0.01195777952671051, 0.0, -0.1136283129453659, 0.0, 0.0007584840059280396, 0.061245568096637726, 0.05234738439321518, 0.01564854383468628, -0.010288074612617493, -0.022245854139328003, -0.1358741670846939, -0.022245854139328003, -0.021487370133399963, -0.008898183703422546, -0.04559702426195145, -0.07153364270925522, -0.08349142223596573, -0.19711973518133163, -0.08349142223596573, -0.08273293823003769, -0.0366988405585289, -0.06263545900583267, -0.07459323853254318, -0.1882215514779091, -0.07459323853254318, -0.07383475452661514, -0.025936618447303772, -0.03789439797401428, -0.1515227109193802, -0.03789439797401428, -0.03713591396808624, -0.01195777952671051, -0.12558609247207642, -0.01195777952671051, -0.01119929552078247, -0.1136283129453659, 0.0, 0.0007584840059280396, 0.1136283129453659, 0.11438679695129395, 0.0007584840059280396]","[0.05230255507885562, 0.15411753825795005, 0.11686058912535802, 0.058649830649280865, 0.1842507264576667, 0.024651693045217415, 0.24497991072400538, -0.04569876611122203, 0.05826960162670125, 0.10181498317909443, 0.0645580340465024, 0.006347275570425248, 0.1319481713788111, -0.0276508620336382, 0.19267735564514976, -0.09800132119007765, 0.005967046547845634, -0.03725694913259203, -0.09546770760866918, 0.030133188199716665, -0.12946584521273263, 0.09086237246605533, -0.19981630436917208, -0.0958479366312488, -0.05821075847607715, 0.0673901373323087, -0.0922088960801406, 0.12811932159864736, -0.16255935523658005, -0.058590987498656766, 0.12560089580838585, -0.03399813760406345, 0.1863300800747245, -0.1043485967605029, -0.00038022902257961455, -0.1595990334124493, 0.060729184266338665, -0.22994949256888875, -0.12598112483096546, 0.22032821767878796, -0.07035045915643945, 0.033617908581483835, -0.2906786768352274, -0.18671030909730413, 0.10396836773792328]",0.19711973518133163,0.008898183703422546,0.7964413988194696,0.652599956370811,0.45654375332308406,0.05386873707175255
PushT,19,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,1,0.0,0.883968134000689,1.0,0.999197513199758,7,7,"[0.2625201344490051, 0.2625201344490051, 0.2625201344490051, 0.2625201344490051, 0.2625201344490051, 0.25942644476890564, 0.2625201344490051, 0.25209346413612366, 0.2625201344490051, 0.25528213381767273]","[0.08994601752646432, 0.0899729973023103, 0.0899729973023103, 0.0899729973023103, 0.08961750702257004, 0.09012269589842062, 0.08962737350049035, 0.08897048752661492, 0.09037493924817175, 0.08953126536337604]","[0.0, 0.0, 0.0, 0.0, 0.0030936896800994873, 0.0, 0.01042667031288147, 0.0, 0.0072380006313323975, 0.0, 0.0, 0.0, 0.0030936896800994873, 0.0, 0.01042667031288147, 0.0, 0.0072380006313323975, 0.0, 0.0, 0.0030936896800994873, 0.0, 0.01042667031288147, 0.0, 0.0072380006313323975, 0.0, 0.0030936896800994873, 0.0, 0.01042667031288147, 0.0, 0.0072380006313323975, 0.0030936896800994873, 0.0, 0.01042667031288147, 0.0, 0.0072380006313323975, -0.0030936896800994873, 0.007332980632781982, -0.0030936896800994873, 0.00414431095123291, 0.01042667031288147, 0.0, 0.0072380006313323975, -0.01042667031288147, -0.0031886696815490723, 0.0072380006313323975]","[-2.6979775845981102e-05, -2.6979775845981102e-05, -2.6979775845981102e-05, 0.0003285105038942776, -0.00017667837195629865, 0.0003186440259739659, 0.0009755299998494005, -0.0004289217217074287, 0.00041475216308828333, 0.0, 0.0, 0.0003554902797402587, -0.00014969859611031755, 0.000345623801819947, 0.0010025097756953816, -0.0004019419458614476, 0.00044173193893426443, 0.0, 0.0003554902797402587, -0.00014969859611031755, 0.000345623801819947, 0.0010025097756953816, -0.0004019419458614476, 0.00044173193893426443, 0.0003554902797402587, -0.00014969859611031755, 0.000345623801819947, 0.0010025097756953816, -0.0004019419458614476, 0.00044173193893426443, -0.0005051888758505763, -9.8664779203117e-06, 0.0006470194959551229, -0.0007574322256017063, 8.624165919400573e-05, 0.0004953223979302646, 0.0011522083718056991, -0.00025224334975113005, 0.000591430535044582, 0.0006568859738754346, -0.0007475657476813946, 9.610813711431743e-05, -0.0014044517215568292, -0.0005607778367611171, 0.000843673884795712]",0.01042667031288147,0.0031886696815490723,0.5604871241424371,0.33769236816159853,0.44733620557123593,0.0308039840310812
PushT,19,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,3,0.0,0.9761165122569129,1.0,0.8975051445080117,7,7,"[0.2625201344490051, 0.24714037775993347, 0.24406807124614716, 0.24406807124614716, 0.2625201344490051, 0.21106594800949097, 0.2625201344490051, 0.2062557190656662, 0.2625201344490051, 0.25352534651756287]","[1.836753524273286, 1.8222600544833798, 1.794513115041843, 1.794513115041843, 1.811868322212141, 1.7635306309206455, 1.8263123690340135, 1.7160480676245666, 1.8737414522527425, 1.8224199414732496]","[0.015379756689071655, 0.01845206320285797, 0.01845206320285797, 0.0, 0.05145418643951416, 0.0, 0.05626441538333893, 0.0, 0.00899478793144226, 0.003072306513786316, 0.003072306513786316, -0.015379756689071655, 0.036074429750442505, -0.015379756689071655, 0.04088465869426727, -0.015379756689071655, -0.0063849687576293945, 0.0, -0.01845206320285797, 0.03300212323665619, -0.01845206320285797, 0.03781235218048096, -0.01845206320285797, -0.00945727527141571, -0.01845206320285797, 0.03300212323665619, -0.01845206320285797, 0.03781235218048096, -0.01845206320285797, -0.00945727527141571, 0.05145418643951416, 0.0, 0.05626441538333893, 0.0, 0.00899478793144226, -0.05145418643951416, 0.004810228943824768, -0.05145418643951416, -0.0424593985080719, 0.05626441538333893, 0.0, 0.00899478793144226, -0.05626441538333893, -0.04726962745189667, 0.00899478793144226]","[0.014493469789906177, 0.04224040923144301, 0.04224040923144301, 0.024885202061144973, 0.07322289335264043, 0.01044115523927247, 0.12070545664871934, -0.03698792797945649, 0.014333582800036382, 0.027746939441536833, 0.027746939441536833, 0.010391732271238796, 0.05872942356273425, -0.004052314550633707, 0.10621198685881317, -0.05148139776936267, -0.00015988698986979522, 0.0, -0.017355207170298037, 0.030982484121197418, -0.03179925399217054, 0.07846504741727633, -0.0792283372108995, -0.02790682643140663, -0.017355207170298037, 0.030982484121197418, -0.03179925399217054, 0.07846504741727633, -0.0792283372108995, -0.02790682643140663, 0.048337691291495455, -0.014444046821872503, 0.09582025458757437, -0.061873130040601465, -0.010551619261108591, -0.06278173811336796, 0.04748256329607892, -0.11021082133209692, -0.058889310552604046, 0.11026430140944687, -0.04742908321872896, 0.0038924275607639114, -0.15769338462817584, -0.10637187384868296, 0.051321510779492874]",0.05626441538333893,0.004810228943824768,0.7052155024123682,0.5328013003466043,0.4620083107387748,0.04818107560276985
PushT,19,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,6,0.05206520357815755,0.7588362377497374,0.0,0.9013265859069511,7,5,"[0.2625201344490051, 0.24714037775993347, 0.250495582818985, 0.2700372040271759, 0.2625201344490051, 0.20531120896339417, 0.2625201344490051, 0.20868118107318878, 0.2625201344490051, 0.25352534651756287]","[1.5184268189817023, 1.5177907634469414, 1.4186178453629217, 1.4086204627604018, 1.488910606177115, 1.4500887803124929, 1.477090078072511, 1.306380679352548, 1.5631767679093214, 1.5087624992965927]","[0.015379756689071655, 0.012024551630020142, -0.007517069578170776, 0.0, 0.05720892548561096, 0.0, 0.053838953375816345, 0.0, 0.00899478793144226, -0.0033552050590515137, -0.02289682626724243, -0.015379756689071655, 0.04182916879653931, -0.015379756689071655, 0.03845919668674469, -0.015379756689071655, -0.0063849687576293945, -0.019541621208190918, -0.012024551630020142, 0.04518437385559082, -0.012024551630020142, 0.041814401745796204, -0.012024551630020142, -0.003029763698577881, 0.007517069578170776, 0.06472599506378174, 0.007517069578170776, 0.06135602295398712, 0.007517069578170776, 0.016511857509613037, 0.05720892548561096, 0.0, 0.053838953375816345, 0.0, 0.00899478793144226, -0.05720892548561096, -0.0033699721097946167, -0.05720892548561096, -0.0482141375541687, 0.053838953375816345, 0.0, 0.00899478793144226, -0.053838953375816345, -0.044844165444374084, 0.00899478793144226]","[0.000636055534760871, 0.0998089736187806, 0.10980635622130053, 0.029516212804587383, 0.0683380386692094, 0.04133674090919137, 0.2120461396291542, -0.044749948927619076, 0.009664319685109612, 0.09917291808401973, 0.10917030068653966, 0.028880157269826512, 0.06770198313444853, 0.0407006853744305, 0.21141008409439332, -0.04538600446237995, 0.009028264150348742, 0.009997382602519922, -0.07029276081419322, -0.031470934949571205, -0.058472232709589234, 0.11223716601037359, -0.14455892254639968, -0.09014465393367099, -0.08029014341671314, -0.04146831755209113, -0.06846961531210916, 0.10223978340785367, -0.1545563051489196, -0.10014203653619091, 0.03882182586462202, 0.011820528104603989, 0.1825299268245668, -0.07426616173220646, -0.01985189311947777, -0.027001297760018028, 0.1437081009599448, -0.11308798759682848, -0.05867371898409979, 0.17070939871996282, -0.08608668983681045, -0.03167242122408176, -0.25679608855677327, -0.20238181994404458, 0.05441426861272869]",0.06472599506378174,0.0033699721097946167,0.7577320402675339,0.6027615402745453,0.4591692176244584,0.05748066306114197
PushT,20,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,1,0.071849549171498,0.9832668073084491,0.0,0.9956541373040765,6,8,"[0.2340102642774582, 0.22341598570346832, 0.22341598570346832, 0.22341598570346832, 0.2185705453157425, 0.22999173402786255, 0.21562153100967407, 0.23288851976394653, 0.21419532597064972, 0.23404520750045776]","[0.08722927022794033, 0.08475479177411664, 0.08475479177411664, 0.08475479177411664, 0.08310716197951103, 0.08615871236228177, 0.08238942972437337, 0.08638645155792787, 0.08265204367865386, 0.08614592915183757]","[0.010594278573989868, 0.010594278573989868, 0.010594278573989868, 0.015439718961715698, 0.004018530249595642, 0.01838873326778412, 0.0011217445135116577, 0.01981493830680847, -3.4943222999572754e-05, 0.0, 0.0, 0.00484544038772583, -0.006575748324394226, 0.0077944546937942505, -0.00947253406047821, 0.009220659732818604, -0.010629221796989441, 0.0, 0.00484544038772583, -0.006575748324394226, 0.0077944546937942505, -0.00947253406047821, 0.009220659732818604, -0.010629221796989441, 0.00484544038772583, -0.006575748324394226, 0.0077944546937942505, -0.00947253406047821, 0.009220659732818604, -0.010629221796989441, -0.011421188712120056, 0.0029490143060684204, -0.01431797444820404, 0.0043752193450927734, -0.015474662184715271, 0.014370203018188477, -0.0028967857360839844, 0.01579640805721283, -0.004053473472595215, -0.01726698875427246, 0.001426205039024353, -0.01842367649078369, 0.018693193793296814, -0.0011566877365112305, -0.019849881529808044]","[0.002474478453823689, 0.002474478453823689, 0.002474478453823689, 0.004122108248429304, 0.0010705578656585585, 0.004839840503566964, 0.0008428186700124574, 0.004577226549286467, 0.0010833410761027645, 0.0, 0.0, 0.001647629794605615, -0.0014039205881651307, 0.002365362049743275, -0.0016316597838112318, 0.002102748095462778, -0.0013911373777209246, 0.0, 0.001647629794605615, -0.0014039205881651307, 0.002365362049743275, -0.0016316597838112318, 0.002102748095462778, -0.0013911373777209246, 0.001647629794605615, -0.0014039205881651307, 0.002365362049743275, -0.0016316597838112318, 0.002102748095462778, -0.0013911373777209246, -0.0030515503827707458, 0.0007177322551376597, -0.003279289578416847, 0.000455118300857163, -0.0030387671723265397, 0.0037692826379084055, -0.00022773919564610112, 0.0035066686836279087, 1.278321044420605e-05, -0.003997021833554507, -0.0002626139542804967, -0.0037564994274641994, 0.00373440787927401, 0.00024052240609030717, -0.0034938854731837027]",0.019849881529808044,0.001426205039024353,0.6077095609575233,0.44648746407061024,0.4122618766111913,0.03467319905757904
PushT,20,2,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,11419,3,0.06837919317243876,0.8052101366498173,0.0,0.958671532656745,6,8,"[0.2340102642774582, 0.2389994114637375, 0.26308178901672363, 0.26308178901672363, 0.23143348097801208, 0.2889844477176666, 0.18880720436573029, 0.29964447021484375, 0.18067196011543274, 0.24039560556411743]","[1.779156403037888, 1.57204632045417, 1.5309182968316022, 1.5309182968316022, 1.522810624898348, 1.5910571970535927, 1.4934094913401648, 1.7002614864471552, 1.5004439656522572, 1.8595059777325342]","[-0.004989147186279297, -0.029071524739265442, -0.029071524739265442, 0.002576783299446106, -0.054974183440208435, 0.045203059911727905, -0.06563420593738556, 0.05333830416202545, -0.006385341286659241, -0.024082377552986145, -0.024082377552986145, 0.007565930485725403, -0.04998503625392914, 0.0501922070980072, -0.06064505875110626, 0.05832745134830475, -0.0013961941003799438, 0.0, 0.03164830803871155, -0.025902658700942993, 0.07427458465099335, -0.03656268119812012, 0.0824098289012909, 0.0226861834526062, 0.03164830803871155, -0.025902658700942993, 0.07427458465099335, -0.03656268119812012, 0.0824098289012909, 0.0226861834526062, -0.05755096673965454, 0.0426262766122818, -0.06821098923683167, 0.050761520862579346, -0.008962124586105347, 0.10017724335193634, -0.010660022497177124, 0.10831248760223389, 0.048588842153549194, -0.11083726584911346, 0.008135244250297546, -0.051588401198387146, 0.11897251009941101, 0.05924886465072632, -0.05972364544868469]","[0.207110082583718, 0.24823810620628572, 0.24823810620628572, 0.25634577813953996, 0.1880992059842952, 0.28574691169772315, 0.07889491659073267, 0.2787124373856307, -0.08034957469464632, 0.04112802362256773, 0.04112802362256773, 0.04923569555582197, -0.0190108765994228, 0.07863682911400516, -0.12821516599298532, 0.07160235480191268, -0.2874596572783643, 0.0, 0.008107671933254235, -0.06013890022199053, 0.037508805491437425, -0.16934318961555306, 0.03047433117934495, -0.32858768090093204, 0.008107671933254235, -0.06013890022199053, 0.037508805491437425, -0.16934318961555306, 0.03047433117934495, -0.32858768090093204, -0.06824657215524477, 0.02940113355818319, -0.1774508615488073, 0.022366659246090714, -0.3366953528341863, 0.09764770571342796, -0.10920428939356253, 0.09061323140133548, -0.2684487806789415, -0.20685199510699048, -0.007034474312092476, -0.36609648639236947, 0.199817520794898, -0.159244491285379, -0.359062012080277]",0.11897251009941101,0.008135244250297546,0.7316452408399196,0.6165568881392559,0.39390653984383256,0.047580037266016006
